,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
374,2024-09-13,589644.8751843849,55137.17046448335,70177.84659402983,272105.9472152224,921112.8125355901,-527521.7030092907,-851352.6960642168,-211958.11832191562,-514018.08837675187,-838354.5803253563,-199004.8156963587,3865.130429586453,3307.4001099454317,4399.179374854302,-17368.74506212529,-20953.888858229915,-13057.836201633929,0.0,0.0,0.0,62123.172175094136
375,2024-09-14,589552.1463545307,57399.57324639246,73088.79996747608,271953.0919280569,921054.7153324848,-524804.9065513595,-848409.8874797747,-209530.55936291028,-514018.08835835627,-838354.5803207667,-199004.81566200702,7124.2626286205195,6401.616924516871,7893.188178696924,-17911.080821623847,-21696.203521719326,-13534.083897488857,0.0,0.0,0.0,64747.23980317125
376,2024-09-15,589459.4175246768,36497.32961347481,53729.35548242882,271810.31689503137,920996.6181293795,-544463.3084067194,-867743.140057055,-230137.37350220885,-514018.08836001315,-838354.5803172968,-199004.8156587785,-12104.955609724815,-12898.652081035865,-11291.247827382516,-18340.264436981503,-22115.581270687595,-13951.471358448885,0.0,0.0,0.0,44996.109117957414
377,2024-09-16,589366.6886948227,34662.98630524991,49981.21419958276,271667.5418620058,920938.520926274,-547459.145640723,-870886.1869535727,-233054.39516697024,-514018.08836521883,-838354.5803207662,-199004.8156720337,-14787.103762419463,-15472.98499702035,-13974.636400413172,-18653.953513084805,-22425.95045307302,-14235.95128262012,0.0,0.0,0.0,41907.54305409966
378,2024-09-17,589273.9598649686,48558.11790524007,64047.37049517551,271524.7668289802,920880.4237231687,-532604.429386379,-855695.4086510242,-218065.3921422866,-514018.0883704245,-838354.5803242357,-199004.81568528898,266.2305424184483,-417.91348412226955,866.0564715606909,-18852.571558372918,-22631.603588793587,-14392.580990565413,0.0,0.0,0.0,56669.530478589586
379,2024-09-18,589181.2310351146,54406.94353324811,70730.02670568696,271381.9917959546,920822.3265200634,-527187.9903771095,-849250.3030542284,-212288.37201893446,-514018.08837563026,-838354.5803277052,-199004.81569854415,5769.32122433116,5060.470905732594,6468.614036735197,-18939.223225810394,-22695.24915956881,-14543.466472385455,0.0,0.0,0.0,61993.24065800512
380,2024-09-19,589088.5022052604,58303.99177982892,73891.23865991604,271239.216762929,920761.9132222356,-523070.500005277,-845124.5934997115,-208975.33779544875,-514018.0883772871,-838354.5803242353,-199004.81569531572,9867.11454725209,9210.16356060294,10416.297567001973,-18919.526175242037,-22800.525628003998,-14535.380318000729,0.0,0.0,0.0,66018.00219998346
381,2024-09-20,588995.7733754065,51481.01094625784,66803.65413008725,271096.44172990345,920699.1838296854,-528954.3237985797,-851767.1462375843,-213059.78100993982,-514018.08838249283,-838354.5803277048,-199004.81570857088,3865.130429588781,3307.400109950783,4399.179374857832,-18801.36584567576,-22621.41980784156,-14451.407378773303,0.0,0.0,0.0,60041.449576826766
382,2024-09-21,588903.0445455523,54121.941615969154,71596.53174229038,270953.66669687786,920636.4544371353,-525488.4076250213,-848350.444444804,-210245.6355006309,-514018.0883640973,-838354.5803231151,-199004.8156742192,7124.262628609656,6401.616924507523,7893.188178686009,-18594.581889533638,-22425.50758868675,-14285.804661560593,0.0,0.0,0.0,63414.63692053105
383,2024-09-22,588810.3157156984,36435.61220829774,52726.26978715022,270810.8916638523,920573.7250445851,-544433.6411728782,-867579.4565059317,-230931.06204562722,-514018.0883657541,-838354.5803196451,-199004.81567099068,-12104.955609752475,-12898.652081060007,-11291.247827408784,-18310.597197371673,-22028.987951408337,-14147.101122818163,0.0,0.0,0.0,44376.6745428202
384,2024-09-23,588717.5868858442,35131.70308416861,50763.404429049544,270668.2343448255,920510.9956520349,-546767.1943953664,-870603.7141112755,-233044.6961900387,-514018.08837095974,-838354.5803231146,-199004.8156842459,-14787.103762448132,-15472.984997051984,-13974.636400442221,-17962.002261958394,-21746.342460249765,-13927.689039420078,0.0,0.0,0.0,41950.39249047788
385,2024-09-24,588624.8580559903,49652.872396889856,64292.37942272353,270518.65160745475,920448.2662594846,-531313.9668709124,-854830.4043819994,-218109.7586361752,-514018.0883761654,-838354.5803265842,-199004.81569750106,266.2305424118224,-417.9134841270645,866.0564715519882,-17562.109037158672,-21371.176057024237,-13617.96016901896,0.0,0.0,0.0,57310.891185077955
386,2024-09-25,588532.1292261361,55951.01341605386,71988.93599431195,270362.0257377414,920385.5368669345,-525373.2565483403,-848834.4033934821,-212049.3473364599,-514018.0883778224,-838354.5803231142,-199004.8156942727,5769.321224328445,5060.470905728393,6468.614036734716,-17124.4893948464,-20953.272647325444,-13375.03630699015,0.0,0.0,0.0,63158.87267779582
387,2024-09-26,588439.4003962822,60110.341992143614,76076.99286455648,270205.399868028,920322.8074743842,-520813.48755388655,-844107.5684540633,-208064.55474831615,-514018.08835942677,-838354.5803185245,-199004.81565992095,9867.114547259793,9210.163560613075,10416.297567007538,-16662.513741719562,-20423.34291512894,-12896.003142396255,0.0,0.0,0.0,67625.91284239566
388,2024-09-27,588346.671566428,53919.2568447382,70058.65142312374,270048.7739983147,920260.078081834,-526341.8632473847,-850386.2422229584,-211703.36312393556,-514018.0883646325,-838354.580321994,-199004.81567317617,3865.1304295911104,3307.4001099561337,4399.179374861364,-16188.905312343237,-19936.7081701106,-12430.13187973108,0.0,0.0,0.0,62004.80831904337
389,2024-09-28,588253.9427365741,59262.63999788319,75102.42915552433,269892.1481286014,920197.3486892838,-522609.15084668546,-847328.4554620003,-209337.00339869037,-514018.0883698383,-838354.5803254636,-199004.8156864313,7124.262628613307,6401.6169245066385,7893.188178692708,-15715.325105460575,-19429.686555923898,-12121.693345041218,0.0,0.0,0.0,65644.79188988864
390,2024-09-29,588161.2139067199,38185.03719067494,53202.35864109552,269735.522258888,920134.6192967335,-541375.0453760463,-865103.4919326006,-229489.25725395538,-514018.08837149513,-838354.5803219936,-199004.81568320285,-12104.95560975791,-12898.652081064598,-11291.247827416124,-15252.001394793255,-18887.527744092942,-11866.208670797445,0.0,0.0,0.0,46786.1685306736
391,2024-09-30,588068.485076866,37114.39852333114,52457.68424803685,269578.8963891747,920071.8899041833,-543612.6083935688,-868408.0113886651,-230529.2658829544,-514018.08837670076,-838354.5803254631,-199004.81569645804,-14787.103762423347,-15472.98499702528,-13974.636400419073,-14807.416254444632,-18470.853837616978,-11379.09345059953,0.0,0.0,0.0,44455.87668329722
392,2024-10-01,587975.7562470118,51563.77496465181,68175.51446028848,269422.2705194613,920008.8230189579,-528139.9174794867,-851746.395178401,-216445.63674772184,-514018.08838190656,-838354.5803289326,-199004.81570971332,266.230542428972,-417.9134841102098,866.0564715711364,-14388.059640009133,-17975.924856088044,-10940.1167601499,0.0,0.0,0.0,59835.83876752516
393,2024-10-02,587883.0274171579,57224.96157248626,74369.17738698155,269253.039817587,919939.7700780695,-522247.0264773171,-846125.8384588949,-209968.02368186496,-514018.0883835634,-838354.5803254626,-199004.81570648475,5769.321224325731,5060.47090572419,6468.614036734234,-13998.259318079517,-17558.964317906975,-10575.176077300486,0.0,0.0,0.0,65636.0009398408
394,2024-10-03,587790.2985873037,61899.03329599129,78656.73051519156,269071.2042835518,919865.0685741939,-517791.0662286075,-841888.7007273417,-206058.35336231385,-514018.0883651679,-838354.5803208731,-199004.81567213312,9867.11454725264,9210.163560604877,10416.297567002859,-13640.09241069229,-17198.517941690414,-10352.098902187467,0.0,0.0,0.0,69999.23235869623
395,2024-10-04,587697.5697574497,55797.4530961125,72209.53255162746,268889.3687495165,919790.3670703184,-523466.3395372625,-848410.1316320844,-209560.77963793176,-514018.0883703735,-838354.5803243425,-199004.8156853883,3865.130429585541,3307.400109945364,4399.1793748570435,-13313.381596474586,-16785.341684475956,-10185.677339322767,0.0,0.0,0.0,64231.230220187164
396,2024-10-05,587604.8409275957,58389.42664276384,75467.64463354413,268707.5332154812,919715.665566443,-519909.6019204418,-844158.3387625805,-207542.3039877104,-514018.0883755792,-838354.580327812,-199004.81569864356,7124.262628616958,6401.616924505754,7893.188178699405,-13015.776173479448,-16386.614779349802,-9941.492770577883,0.0,0.0,0.0,67695.23900715396
397,2024-10-06,587512.1120977416,40174.25007385057,55892.81037841123,268525.6976814459,919644.0836225417,-538865.959317559,-863355.1755157016,-227701.9243051764,-514018.08837723616,-838354.5803243421,-199004.815695415,-12104.955609785568,-12898.652081088741,-11291.247827442392,-12742.915330537418,-16020.95359102384,-9682.110576260144,0.0,0.0,0.0,48646.15278018254
398,2024-10-07,587419.3832678876,36508.08390442413,53550.51351660165,268343.86214741075,919575.6212386147,-541293.8603065044,-865809.9466965268,-228939.52819395138,-514018.08835884056,-838354.5803197525,-199004.81566106333,-14787.10376244961,-15472.984997053121,-13974.636400442203,-12488.668185214257,-15851.171475893676,-9483.543501900092,0.0,0.0,0.0,46125.52296138322
399,2024-10-08,587326.6544380335,53421.95999789611,69840.58253647297,268162.0266133754,919507.1588546876,-525997.3003394431,-850493.8340060153,-214436.92138134022,-514018.08836404624,-838354.580323222,-199004.81567431855,266.23054244612143,-417.91348409335575,866.0564715902847,-12245.442517843112,-15643.954451502806,-9142.583340543404,0.0,0.0,0.0,61329.354098590324
400,2024-10-09,587233.9256081795,58696.39406075321,75833.70531985641,267980.1910793402,919438.6964707606,-520253.31888845883,-843812.9158151683,-208000.91318428545,-514018.0883657031,-838354.580319752,-199004.8156710901,5769.321224316259,5060.470905717872,6468.614036723196,-12004.551747071979,-15355.923977957285,-8909.570266995253,0.0,0.0,0.0,66980.6067197207
401,2024-10-10,587141.1967783254,63292.41500449149,78354.58275644123,267798.35554530483,919370.2340868337,-515907.6014551728,-841340.1579956416,-203946.75715169325,-514018.0883709089,-838354.5803232215,-199004.8156843452,9867.114547252915,9210.163560605848,10416.297567003301,-11756.62763151689,-14943.594369835973,-8565.674618143155,0.0,0.0,0.0,71233.59532315255
402,2024-10-11,587048.4679484714,57672.721307714775,73255.35147308283,267616.5200112696,919301.7717029066,-521645.02245940355,-847754.6269626477,-207996.59110853804,-514018.08837611455,-838354.580326691,-199004.81569760042,3865.130429583939,3307.400109940066,4399.179374851327,-11492.064512873,-14652.459952230949,-8257.54339147517,0.0,0.0,0.0,65403.445489067875
403,2024-10-12,586955.7391186173,60399.3468980901,78676.78468839063,267434.51626632747,919233.3093189796,-518095.3054436909,-843319.06375735,-204091.56717781274,-514018.0883777714,-838354.5803232209,-199004.815694372,7124.262628633212,6401.616924528813,7893.188178708908,-11201.479694552756,-14292.172866468129,-7969.701722624207,0.0,0.0,0.0,68860.43367492635
404,2024-10-13,586863.0102887633,42165.86312036169,58449.71130828248,267252.3443104785,919164.8469350524,-536999.2178126598,-862255.9903343407,-224311.84305284126,-514018.08838297706,-838354.5803266906,-199004.81570762725,-12104.955609791004,-12898.652081093333,-11291.24782744973,-10876.173819891683,-14045.320592916767,-7760.567206637857,0.0,0.0,0.0,49863.792476103525
405,2024-10-14,586770.2814589092,39523.297836867896,55118.464877818726,267070.1723546295,919096.3845511255,-539313.7670297489,-864378.8667279679,-226121.6542434001,-514018.0883645816,-838354.5803221009,-199004.81567327544,-14787.103762424824,-15472.984997026415,-13974.636400419051,-10508.57490274248,-13645.224970342799,-7341.456754190891,0.0,0.0,0.0,47456.51442916028
406,2024-10-15,586677.5526290552,54758.800118179046,71487.38370663987,266888.1323642848,919027.9221671985,-523844.5078102383,-848666.4515794904,-210241.69192424248,-514018.08836978715,-838354.5803255704,-199004.81568653067,266.23054239862853,-417.9134841421844,866.0564715388922,-10092.649982849702,-13216.402794664165,-7010.0816463237325,0.0,0.0,0.0,62833.04481881694
407,2024-10-16,586584.823799201,60852.69920199689,77731.23912083899,266706.22433944454,918959.4597832714,-517873.0363710094,-841535.6366675193,-203531.30781572478,-514018.08837144414,-838354.5803221003,-199004.81568330224,5769.321224313544,5060.470905713669,6468.614036722713,-9624.269223878948,-12791.485300550728,-6586.166841769082,0.0,0.0,0.0,68711.78742819163
408,2024-10-17,586492.0949693471,64390.94315061015,82735.82117642337,266532.1387907389,918890.9973993445,-513252.4824514123,-838573.1370256069,-199201.1905922938,-514018.08837664983,-838354.58032557,-199004.8156965574,9867.114547245765,9210.163560597652,10416.297566998623,-9101.508622008212,-12249.12311451833,-6006.170545031108,0.0,0.0,0.0,73239.61251793482
409,2024-10-18,586399.366139493,56961.871860432686,77363.85598063888,266365.87571816787,918822.5350154175,-518677.837239231,-844474.2955103297,-203819.4770456333,-514018.08835825423,-838354.5803209804,-199004.81566220574,3865.1304295902,3307.400109956069,4399.179374864105,-8524.879310566996,-11583.034640127427,-5552.901733000214,0.0,0.0,0.0,67721.52890026197
410,2024-10-19,586306.637309639,64325.53463894307,80011.6063705501,266199.6126455969,918754.0726314904,-514791.2994099022,-839520.1523133519,-198827.43481729942,-514018.08835991105,-838354.5803175103,-199004.8156589772,7124.262628607837,6401.616924511005,7893.188178680382,-7897.473678598905,-10906.318385438848,-5028.629046664955,0.0,0.0,0.0,71515.33789973683
411,2024-10-20,586213.9084797848,45361.69251834388,62671.068011877636,266020.9922812896,918685.6102475635,-533348.0650780865,-857952.9649434651,-218826.8192390761,-514018.0883651168,-838354.5803209797,-199004.81567223248,-12104.95560973864,-12898.652081048122,-11291.247827392917,-7225.02110323105,-10059.475848318532,-4459.739053957607,0.0,0.0,0.0,52865.843401698396
412,2024-10-21,586121.1796499308,42551.73124643809,59761.90804460428,265830.01462524594,918617.1478636365,-535321.0410823446,-859606.7153907239,-219614.13750064804,-514018.0883703225,-838354.5803244493,-199004.81568548767,-14787.103762425562,-15472.984997026982,-13974.636400419045,-6515.848949596569,-9177.073232016517,-3711.1864116092534,0.0,0.0,0.0,50800.1385675862
413,2024-10-22,586028.4508200767,58600.611512306,75199.65616695947,265639.03696920234,918548.6854797094,-519532.60536102176,-843480.7762539214,-204450.09709281553,-514018.0883719794,-838354.5803209794,-199004.81568225924,266.23054241577796,-417.9134841253291,866.0564715580402,-5780.74753145811,-8405.379139679755,-2879.5691001556356,0.0,0.0,0.0,66495.84545905498
414,2024-10-23,585935.7219902227,62303.32931972558,80633.47233196479,265448.05931315874,918480.2230957823,-513281.5080101947,-836012.0287369466,-197630.6806874054,-514018.08837718505,-838354.5803244489,-199004.8156955144,5769.321224328146,5060.470905729615,6468.61403673277,-5032.740857337769,-7550.943881221201,-2213.586038055194,0.0,0.0,0.0,72654.213980028
415,2024-10-24,585842.9931603688,69004.2236131322,86116.62929532939,265252.47498777683,918411.7607118553,-508437.74194863497,-832805.8355869189,-192405.98057072813,-514018.08838239085,-838354.5803279183,-199004.81570876957,9867.11454724604,9210.16356059862,10416.297566999066,-4286.7681134901595,-6702.700114712035,-1454.427216590631,0.0,0.0,0.0,77405.25121173379
416,2024-10-25,585750.2643305146,62505.940251678345,80758.62820757824,265052.28399305657,918343.2983279283,-513712.24179301324,-838445.6994919361,-195956.22166149376,-514018.08836399525,-838354.5803233287,-199004.81567441794,3865.1304295885966,3307.4001099507695,4399.179374858388,-3559.2838586065623,-6052.846177553682,-670.8348247473027,0.0,0.0,0.0,72038.02253750135
417,2024-10-26,585657.5355006605,66435.29361985592,84702.29935566161,264852.0929983363,918274.8359440012,-509761.6134665032,-833611.9481547597,-192587.01112778895,-514018.0883656522,-838354.5803198589,-199004.81567118946,7124.262628611487,6401.61692451012,7893.18817868708,-2867.7877294626683,-5399.75172131181,81.94171507112924,0.0,0.0,0.0,75895.92203415732
418,2024-10-27,585564.8066708065,47050.949141344965,63858.682482688775,264651.9020036161,918206.3735600743,-528353.3409714538,-852172.146192875,-211753.03418474476,-514018.0883708578,-838354.5803233283,-199004.81568444468,-12104.955609744076,-12898.652081052714,-11291.247827400257,-2230.29699085195,-4799.217923799319,703.4218755667512,0.0,0.0,0.0,57211.46569935267
419,2024-10-28,585472.0778409526,44862.04713320392,64264.250893257406,264451.7110088958,918137.9111761472,-530469.9695622586,-854095.636447358,-212344.09893479798,-514018.0883760635,-838354.5803267977,-199004.81569769973,-14787.10376240078,-15472.984997000272,-13974.636400395897,-1664.7774237941783,-4304.962774793189,1343.2966505960671,0.0,0.0,0.0,55002.10827869398
420,2024-10-29,585379.3490110984,60263.23137715481,80157.99149817125,264253.32808677247,918069.4487922202,-514940.40759577305,-838384.5539898368,-198064.97155113876,-514018.08837772044,-838354.5803233278,-199004.81569447138,266.23054243292773,-417.9134841084754,866.0564715771878,-1188.5497604854959,-3888.545755659727,1814.1981219985328,0.0,0.0,0.0,70438.94141532533
421,2024-10-30,585286.6201812444,66362.31817452643,83986.94435465302,264056.753237246,918000.9864082931,-509066.4572178606,-831536.3864421397,-191544.13971687076,-514018.0883593247,-838354.5803187382,-199004.81566011964,5769.321224308115,5060.470905705266,6468.61403672175,-817.6900828439498,-3535.7863258775405,2168.3316359498276,0.0,0.0,0.0,76220.16296338383
422,2024-10-31,585193.8913513903,71279.17912875948,89242.50266329106,263860.17838771956,917932.5240243662,-504717.4170756631,-828963.5173257658,-187147.27425608377,-514018.0883645306,-838354.5803222078,-199004.81567337486,9867.114547254108,9210.163560605743,10416.297567003488,-566.4432583866858,-3307.5628493099794,2296.8986185153035,0.0,0.0,0.0,80476.47427572717
423,2024-11-01,585101.1625215363,66231.19437891502,83609.2093951266,263663.6035381931,917864.0616404391,-510599.626503974,-835553.9212687314,-191668.56654929864,-514018.0883697363,-838354.5803256772,-199004.81568662997,3865.130429590926,3307.400109956121,4399.179374861917,-446.6685638286769,-3228.628308828626,2457.395190014999,0.0,0.0,0.0,74501.53601756232
424,2024-11-02,585008.4336916822,69375.88899956117,86624.08437335033,263467.0286886667,917797.6860739479,-507361.16187426844,-831525.1439984641,-189397.1114582053,-514018.0883713931,-838354.5803222072,-199004.81568340163,7124.262628615137,6401.616924509235,7893.188178693777,-467.33613149053775,-3255.552101801031,2524.73191706918,0.0,0.0,0.0,77647.27181741374
425,2024-11-03,584915.7048618282,50033.09986631032,66753.371256794,263271.55333106546,917733.3973248928,-526757.1357388215,-851110.8168725629,-209766.69500473194,-514018.0883765988,-838354.5803256767,-199004.81569665682,-12104.955609771732,-12898.652081076856,-11291.247827426527,-634.0917524509417,-3391.9176520395795,2167.1234558948613,0.0,0.0,0.0,58158.569123006775
426,2024-11-04,584822.9760319741,46623.21857838765,64845.42267497284,263077.1774653896,917669.1085758375,-529754.0980519392,-854128.8312320292,-211642.2704557118,-514018.0883818044,-838354.5803291462,-199004.81570991199,-14787.103762401517,-15472.984997000844,-13974.636400395886,-948.9059077331237,-3728.2238934291972,1831.5260411909,0.0,0.0,0.0,55068.877980034915
427,2024-11-05,584730.24720212,59764.147070510495,78129.99405560191,262882.80159971357,917604.8198267822,-515161.67855686555,-839555.1615208942,-198730.72558427043,-514018.08838346135,-838354.5803256762,-199004.81570668353,266.2305423616595,-417.91348417895176,866.0564714979464,-1409.8207157658717,-4142.659966910473,1332.21046329917,0.0,0.0,0.0,69568.56864525448
428,2024-11-06,584637.518372266,64256.62861841243,83953.95600022735,262689.57434745814,917540.5310777269,-510259.572979658,-833796.3728717499,-193622.48278922573,-514018.08836506587,-838354.5803210867,-199004.8156723318,5769.321224322715,5060.47090572121,6468.614036731805,-2010.805838915,-4638.238490644116,633.0975158962407,0.0,0.0,0.0,74377.94539260794
429,2024-11-07,584544.7895424119,68173.83995612894,87358.7620156485,262523.26525151776,917476.2423286716,-506892.7051791703,-832421.2106653842,-191220.1900796769,-514018.08837027155,-838354.5803245561,-199004.8156855871,9867.114547254385,9210.163560606712,10416.297567003934,-2741.7313561531505,-5292.4297918844495,-42.99978189548895,0.0,0.0,0.0,77652.08436324162
430,2024-11-08,584452.0607125579,61138.12763855008,80389.42057802662,262356.95615557756,917411.9535796163,-513741.42021066515,-840099.5422139918,-196313.5145827916,-514018.0883719283,-838354.5803210862,-199004.81568235852,3865.130429585357,3307.4001099453512,4399.1793748576,-3588.4622683221255,-6084.41484035065,-989.3392862241085,0.0,0.0,0.0,70710.64050189272
431,2024-11-09,584359.3318827038,63768.3072617149,84277.44284052112,262190.6470596371,917347.664830561,-511426.90150065295,-837079.8036119867,-195322.48181866406,-514018.0883771341,-838354.5803245556,-199004.8156956138,7124.262628604274,6401.616924499888,7893.1881786828635,-4533.075752123184,-7079.2411680919895,-2068.4452138548886,0.0,0.0,0.0,72932.43038205086
432,2024-11-10,584266.6030528498,43722.43212530618,60643.32069284381,262024.33796369683,917283.3760815058,-531677.2425905991,-857565.1331672692,-216755.01380551525,-514018.0883587385,-838354.5803199661,-199004.81566126202,-12104.95560975495,-12898.6520810619,-11291.24782741494,-5554.198622105639,-7993.998628194624,-3075.015394571566,0.0,0.0,0.0,52589.360462250654
433,2024-11-11,584173.8742229957,38962.944666577525,57353.32769788955,261858.0288677565,917219.0873324506,-535432.6509304098,-861344.717335009,-219589.4857179465,-514018.0883639443,-838354.5803234356,-199004.81567451725,-14787.103762430183,-15472.984997032478,-13974.636400424937,-6627.4588040353665,-9036.714566987175,-4144.198611101462,0.0,0.0,0.0,48741.22329258593
434,2024-11-12,584081.1453931417,53656.80029779422,72382.26072425279,261691.7197718162,917154.7985833952,-521477.8989002124,-847368.5013607088,-207442.3715239062,-514018.0883656011,-838354.5803199656,-199004.8156712888,266.230542402585,-417.9134841404476,866.0564715449445,-7726.041077013898,-10115.49763824333,-5306.736033433958,0.0,0.0,0.0,62603.24649292923
435,2024-11-13,583988.4165632876,57130.21604755659,76484.59883916404,261525.41067587587,917090.50983434,-517070.10115947475,-842020.5332606423,-202873.68177240924,-514018.08837080677,-838354.580323435,-199004.81568454407,5769.321224337316,5060.470905737155,6468.614036741861,-8821.334013005226,-11186.72893462541,-6389.776633643407,0.0,0.0,0.0,66918.31540381286
436,2024-11-14,583895.6877334336,59680.02835482101,79358.89951518855,261359.10157993555,917026.2210852848,-514034.6258616798,-840851.3123681479,-200207.15433706093,-514018.0883760126,-838354.5803269045,-199004.81569779923,9867.114547247234,9210.163560598516,10416.297566999256,-9883.652032914506,-12248.442607598185,-7500.401606300081,0.0,0.0,0.0,69861.06187175377
437,2024-11-15,583802.9589035795,53799.704152520564,72647.87450804503,261192.79248399523,916961.9323362295,-521035.9718506799,-848517.3893264701,-206175.78606764236,-514018.08837766945,-838354.5803234346,-199004.81569457077,3865.130429587687,3307.400109950704,4399.179374861129,-10883.01390259824,-13211.425052823131,-8472.936989345195,0.0,0.0,0.0,62766.98705289961
438,2024-11-16,583710.2300737256,55832.02965482774,73717.22752069948,261026.48338805494,916897.6435871744,-518683.7826470664,-845259.3487464832,-203235.84495274271,-514018.088382875,-838354.5803269041,-199004.81570782594,7124.262628649554,6401.6169245398705,7893.188178727589,-11789.956892840855,-14063.420974956714,-9325.822683410814,0.0,0.0,0.0,65026.44742665917
439,2024-11-17,583617.5012438714,36355.85928617334,55789.56930101513,260860.17429211462,916834.337426695,-538699.4082687511,-865278.3381229495,-224724.85533990874,-514018.08836447954,-838354.5803223145,-199004.81567347422,-12104.955609782606,-12898.652081086042,-11291.247827441202,-12576.36429448896,-14881.25757324606,-10193.271362565985,0.0,0.0,0.0,44918.09297512029
440,2024-11-18,583524.7724140175,32282.965521993687,51204.4394465075,260693.8651961743,916772.0138547918,-542021.4751995624,-868367.6543245129,-227407.93679928393,-514018.0883696852,-838354.5803257839,-199004.81568672942,-14787.103762430925,-15472.984997033043,-13974.63640042493,-13216.283067446264,-15465.950806775181,-10882.425046741258,0.0,0.0,0.0,41503.29721445509
441,2024-11-19,583432.0435841633,45945.48160019574,66658.00072440247,260525.07805498756,916709.6902828884,-527438.5659752818,-853487.5296182997,-212834.16160294507,-514018.0883713421,-838354.5803223139,-199004.81568350093,266.2305423959592,-417.9134841452429,866.0564715362428,-13686.708146335654,-16016.890711866346,-11321.758028425591,0.0,0.0,0.0,55993.47760888154
442,2024-11-20,583339.3147543094,50180.93093963393,68534.4825995781,260353.81286855435,916647.3667109851,-522217.0774965445,-847038.3801330578,-206999.14055854492,-514018.0883765478,-838354.5803257835,-199004.81569675612,5769.321224334602,5060.470905732953,6468.61403674138,-13968.310344331336,-16265.293471934056,-11578.629489899355,0.0,0.0,0.0,61122.23725776485
443,2024-11-21,583246.5859244552,54588.15551589329,75483.19065609919,260182.54768212116,916585.0431390819,-518197.0596989954,-844592.8870264504,-203382.01781983627,-514018.0883581523,-838354.5803211939,-199004.81566240443,9867.114547254936,9210.163560608653,10416.297567004818,-14046.085888097978,-16324.909995944912,-11571.928418490512,0.0,0.0,0.0,65049.52622545982
444,2024-11-22,583153.8570946011,50121.865787343195,70467.30065807479,260011.28249568798,916522.7195671785,-524062.86528981803,-850835.161316525,-208375.02249077926,-514018.08835980913,-838354.5803177239,-199004.8156591761,3865.1304295900154,3307.400109956055,4399.17937486466,-13909.907359598978,-16176.812223129093,-11482.83089847999,0.0,0.0,0.0,59090.991804783116
445,2024-11-23,583061.1282647471,52549.78300788471,72621.20969619445,259841.63474342646,916460.3959952754,-520448.78391067346,-846038.1320072088,-203906.4270920741,-514018.0883650148,-838354.5803211934,-199004.81567243117,7124.26262862418,6401.616924522063,7893.188178699063,-13554.958174282876,-15810.918231205933,-11087.880175598526,0.0,0.0,0.0,62612.34435407363
446,2024-11-24,582968.399434893,35069.39659818244,55268.81820659872,259673.60442533655,916400.1750861106,-539105.0796109582,-864439.3350275221,-224078.94502110942,-514018.08837022056,-838354.580324663,-199004.81568568636,-12104.955609810266,-12898.652081110184,-11291.247827467474,-12982.035630927394,-15245.032883155298,-10592.781381612607,0.0,0.0,0.0,43863.31982393481
447,2024-11-25,582875.670605039,32443.154910719553,52044.787830889494,259505.57410724668,916342.056839684,-541002.9030852658,-865871.6315229652,-225413.68835821014,-514018.0883718775,-838354.580321193,-199004.81568245788,-14787.103762431663,-15472.984997033614,-13974.636400424923,-12197.710950956705,-14630.132403292064,-9851.572462227363,0.0,0.0,0.0,41872.76751977322
448,2024-11-26,582782.9417751849,47503.12270576746,68928.54785331192,259337.54378915677,916283.9385932576,-524966.1963287547,-849337.0198153104,-209493.45354712292,-514018.0883770831,-838354.5803246624,-199004.8156957131,266.23054241310837,-417.91348412838875,866.0564715553905,-11214.338494084574,-13698.780013249376,-8935.353074702447,0.0,0.0,0.0,57816.74544643029
449,2024-11-27,582690.2129453309,52440.972880561094,73588.28547928373,259170.2200889026,916225.8203468311,-518298.6775483237,-841278.827778857,-202348.715737035,-514018.0883822888,-838354.5803281319,-199004.81570896835,5769.321224342447,5060.470905746783,6468.61403674088,-10049.910390377294,-12490.47221879645,-7706.78664857426,0.0,0.0,0.0,64391.53539700719
450,2024-11-28,582597.4841154768,59160.11312743653,79316.01176534346,259003.60300648405,916167.7021004048,-512878.73087120615,-837312.684930964,-197493.75081776865,-514018.0883638932,-838354.5803235425,-199004.81567461655,9867.114547247784,9210.163560600455,10416.297567000141,-8727.75705456059,-11125.523185499147,-6443.35148055479,0.0,0.0,0.0,69718.75324427069
451,2024-11-29,582504.7552856228,55119.33080767713,74843.73654617918,258836.98592406552,916109.5838539783,-517429.05626472173,-842164.553566313,-201355.2834230065,-514018.08836555015,-838354.5803200724,-199004.81567138818,3865.130429592345,3307.400109961408,4399.17937486819,-7276.098328764107,-9533.110968530913,-5086.350286713421,0.0,0.0,0.0,65075.699020901055
452,2024-11-30,582412.0264557687,61090.485807326884,80562.99225380174,258670.36884164702,916051.4656075519,-512621.27995606564,-836146.9898731392,-195894.5330942375,-514018.08837075584,-838354.5803235419,-199004.81568464334,7124.262628627829,6401.616924521177,7893.188178705761,-5727.45421393769,-7923.53302442424,-3572.0707500740054,0.0,0.0,0.0,69790.74649970309
