,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
153,2024-02-05,94601.6021624801,63121.146245780306,77870.15237068683,93397.19196352035,95336.02754333221,-23728.998482168972,-25379.48839982004,-22344.268919012215,-14263.56602937642,-14925.12419206656,-13786.642476906609,-9465.432452792553,-10976.823724357619,-8050.062196006163,0.0,0.0,0.0,70872.60368031113
154,2024-02-06,94559.1620085897,83151.21868753733,95238.11123785329,93407.97064761346,95296.45498219447,-9841.823498469355,-12249.523405774553,-7885.848366715729,280.3471492264119,-885.8599607902287,1275.7825197301595,-10122.170647695766,-11363.663444984322,-8677.223098802817,0.0,0.0,0.0,84717.33851012035
155,2024-02-07,94516.72185469928,79613.7957962974,99070.96183397682,93418.74933170657,95256.88242105674,-4264.310224117764,-6369.685422657634,-3310.995437646148,6390.849398961567,5539.493128320683,7650.779315055383,-10655.159623079331,-11752.771283679704,-9255.987251974293,0.0,0.0,0.0,90252.41163058151
156,2024-02-08,94474.28170080888,86976.71026127756,97901.64816949343,93429.52801579969,95217.30985991901,-1095.6997170228394,-2805.037402185545,-241.72988712215863,9947.752745949363,8585.419792815912,10830.477925213465,-11043.452462972204,-12270.232663960935,-9730.092253156196,0.0,0.0,0.0,93378.58198378603
157,2024-02-09,94431.84154691845,80119.18448781017,93785.67864411144,93440.3066998928,95177.73729878129,-7233.857922604458,-9006.318236395713,-6016.708706028685,4036.5558993073514,3297.543351239977,5197.707736173547,-11270.413821911809,-12570.08772366675,-10050.220444953278,0.0,0.0,0.0,87197.983624314
158,2024-02-10,94389.40139302803,84211.68230080191,95245.8535076823,93289.1771374618,95138.16473764354,-4683.747879851684,-5898.773976647484,-2645.69177764837,6640.345954494936,6106.9886841502675,7173.290916613385,-11324.09383434662,-12626.314404518786,-9839.58120015755,0.0,0.0,0.0,89705.65351317635
159,2024-02-11,94346.96123913763,61245.82932684527,72702.73852863838,93134.94472918287,95098.59217650583,-24229.750858541454,-25194.642258783377,-23167.784255023424,-13032.285118566848,-13562.490284830548,-11878.784838019255,-11197.46573997461,-12489.350625156923,-9669.024417352317,0.0,0.0,0.0,70117.21038059617
160,2024-02-12,94304.52108524721,61286.95526309171,77976.92992215932,93035.40769376908,95059.0196153681,-25152.088749677,-27082.95364549783,-24491.730408067084,-14263.566029400768,-14925.124192088937,-13786.642476922229,-10888.522720276233,-12157.829453408893,-9392.781864985967,0.0,0.0,0.0,69152.4323355702
161,2024-02-13,94262.0809313568,76158.3281150918,90884.53129412573,93013.2487142621,95019.44705423036,-10119.886289981721,-11205.71298143133,-8201.453568537076,280.34714924354296,-885.8599607742565,1275.782519747191,-10400.233439225263,-11635.50365293395,-8990.440044833378,0.0,0.0,0.0,84142.19464137508
162,2024-02-14,94215.46610043579,80644.01206696258,98615.38543306699,92973.35546902611,94977.11928410195,-3349.5103529413173,-5391.580654403777,-1220.7212655191902,6390.849398977285,5539.493128332752,7650.7793150771595,-9740.3597519186,-10931.073782736528,-8198.523706909775,0.0,0.0,0.0,90865.95574749447
163,2024-02-15,94168.8512695148,85662.08932623331,102514.52524172903,92900.43564922345,94934.79151397353,1026.6088691623468,-990.7623997157677,2646.793417217187,9947.752745950285,8585.419792817112,10830.477925217057,-8921.143876787939,-10057.882708737838,-7558.191903306886,0.0,0.0,0.0,95195.46013867714
164,2024-02-16,94122.23643859378,82888.28258189085,96010.75657558846,92827.5158294208,94892.4637438451,-3922.320013121226,-4811.363396190469,-3165.568386040545,4036.5558993076656,3297.5433512446325,5197.707736170136,-7958.875912428892,-9213.93882287635,-6677.125016984812,0.0,0.0,0.0,90199.91642547256
165,2024-02-17,94075.62160767277,87649.37108850411,99122.47254299006,92754.59600961815,94850.13597371668,-233.0098651127154,-2330.5537811619206,1287.043594434292,6640.345954484316,6106.98868413823,7173.2909166032605,-6873.355819597031,-8226.609573697955,-5474.041282368628,0.0,0.0,0.0,93842.61174256005
166,2024-02-18,94029.00677675178,69469.94594098123,83355.75369081099,92699.44985142116,94807.80820358827,-18719.55191131044,-19877.61426183294,-17067.05531883297,-13032.2851185724,-13562.490284835656,-11878.784838028389,-5687.266792738037,-6972.393400603576,-4194.786327507209,0.0,0.0,0.0,75309.45486544134
167,2024-02-19,93982.39194583078,63705.97060807472,83677.56726519176,92672.92578133337,94758.61077549333,-18689.045267777437,-20322.41040774847,-17538.20114977819,-14263.56602937633,-14925.12419206537,-13786.64247690338,-4425.479238401109,-5585.4750048239,-2866.610072810302,0.0,0.0,0.0,75293.34667805335
168,2024-02-20,93935.77711490977,84005.9504556051,95236.16104443022,92646.40171124559,94708.22040283754,-2833.9591487511984,-3909.7594052920945,-2048.887095158551,280.3471491964111,-885.8599608262208,1275.782519696325,-3114.30629794761,-4237.256224442941,-1517.5035099180645,0.0,0.0,0.0,91101.81796615857
169,2024-02-21,93889.16228398877,94121.85502840858,107220.81642631697,92619.87764115781,94672.08119851729,4610.116443077623,2933.402889011964,7264.90985674536,6390.849398993002,5539.493128344822,7650.779315098936,-1780.7329559153775,-2910.8491839175936,-175.39438510102133,0.0,0.0,0.0,98499.2787270664
170,2024-02-22,93842.54745306776,95969.82358403684,115382.6707380496,92593.35357107001,94638.49712307457,9496.111509564056,7599.322089674135,11416.26445103118,9947.752745941241,8585.41979280211,10830.477925201782,-451.64123637718296,-1937.6539372938255,1132.6409766127363,0.0,0.0,0.0,103338.65896263182
171,2024-02-23,93795.93262214675,89139.4078285278,104505.2487032286,92566.82950098223,94596.16935294616,4883.502098769763,3626.2695385717566,6047.652170497239,4036.555899309763,3297.543351243126,5197.707736177834,846.9461994599993,-252.0343414010487,2381.1272455012054,0.0,0.0,0.0,98679.43472091651
172,2024-02-24,93749.31779122575,93728.12563625663,108910.19393591331,92540.30543089446,94553.84158281774,8730.928524027428,7713.518883293228,10307.964859653008,6640.345954473695,6106.988684126194,7173.290916593136,2090.5825695537324,1082.551732790875,3510.8467409458767,0.0,0.0,0.0,102480.24631525319
173,2024-02-25,93702.70296030476,79060.0072041552,91082.91397192629,92540.17910141019,94511.51381268931,-9775.231564323247,-12495.213061590428,-7500.104357916823,-13032.285118522355,-13562.490284786945,-11878.784837977284,3257.05355419911,2109.6320548789163,4571.905903158851,0.0,0.0,0.0,83927.47139598151
174,2024-02-26,93658.53802885329,76749.14982607665,96162.02644161813,92555.96072906858,94486.35971081353,-9936.61012971031,-11809.847082609027,-8264.824616608072,-14263.566029376287,-14925.124192064772,-13786.642476901769,4326.955899665973,3017.215561610293,5581.437791766401,0.0,0.0,0.0,83721.92789914297
175,2024-02-27,93614.37309740184,94758.84798997529,106221.01816844655,92571.74235672697,94461.20560893774,5564.529645734861,4584.550575806661,6749.077061860318,280.3471491895448,-885.8599608262251,1275.7825196926951,5284.182496545315,3787.5623664383024,6683.0210839163765,0.0,0.0,0.0,99178.9027431367
176,2024-02-28,93570.20816595037,101133.54743251008,113679.86153251327,92587.52398438536,94436.05150706194,12507.150710056821,10765.066717267166,14991.962843326797,6390.849398964636,5539.493128321901,7650.779315060217,6116.301311092186,4435.20183219543,7571.94171885792,0.0,0.0,0.0,106077.3588760072
177,2024-02-29,93526.04323449891,101182.0807971644,114988.91997150242,92603.30561204375,94410.89740518616,16762.571552481597,15641.614388073296,18097.766637551045,9947.75274594216,8585.419792803306,10830.477925205376,6814.81880653944,5186.469788794076,8217.239233060154,0.0,0.0,0.0,110288.6147869805
178,2024-03-01,93481.87830304746,99552.7311574015,112064.70171245646,92619.08723970216,94385.74330331037,11411.877886997027,10041.009096802649,13561.968824203883,4036.5558993100785,3297.543351247782,5197.707736174422,7375.32198768695,5924.302703980322,8940.492251979573,0.0,0.0,0.0,104893.75619004449
179,2024-03-02,93437.713371596,97863.42187892285,116536.37021079342,92634.86886736055,94321.36202506113,14437.842786512285,13049.880000132638,16560.559130543406,6640.34595450706,6106.9886841620455,7173.29091663111,7797.496832005223,6579.953523073176,9596.310476485676,0.0,0.0,0.0,107875.55615810827
180,2024-03-03,93393.54844014454,85876.48974504514,93636.44516601058,92650.65049501894,94241.80413843041,-4947.260591148528,-6739.196151013697,-3079.513602805622,-13032.285118527905,-13562.490284792051,-11878.784837986423,8085.024527379377,7078.0245047385515,10082.142457911945,0.0,0.0,0.0,88446.28784899601
181,2024-03-04,93349.38350869308,80221.83513332575,89858.44110416029,92666.43212267733,94157.39723559465,-6018.205515655514,-7135.398030710938,-3274.4876198405796,-14263.566029351845,-14925.124192041207,-13786.642476882918,8245.36051369633,7255.08724957576,10401.14803854224,0.0,0.0,0.0,87331.17799303756
182,2024-03-05,93305.21857724163,90789.39170443232,105615.47151030229,92681.19500529277,94093.2629746373,8569.75186807504,7247.24808389665,9902.330718431256,280.3471492306729,-885.8599607942767,1275.7825197303878,8289.404718844366,7125.711447126739,10484.801860097816,0.0,0.0,0.0,101874.97044531666
183,2024-03-06,93261.05364579016,100202.30377594993,114383.50199347328,92681.13846982164,94080.65807804621,14621.923890812632,13154.88033374836,16985.139746025758,6390.849398942659,5539.493128306036,7650.779315029251,8231.074491869973,7232.495992215697,10478.697478565517,0.0,0.0,0.0,107882.97753660279
184,2024-03-07,93216.88871433871,103969.95785932722,119395.49814284692,92681.08193435051,94087.52261462432,18034.547224150094,16716.105929444086,19746.888456248595,9947.752745950504,8585.419792818215,10830.477925212834,8086.794478199588,7268.086741872839,10330.437110696403,0.0,0.0,0.0,111251.43593848881
185,2024-03-08,93170.20643921135,97763.95352399748,110964.66567928351,92682.05199415518,94099.44900470035,11911.475875958266,9996.90350915794,14971.176864690084,4036.5558993112836,3297.5433512493564,5197.707736176565,7874.919976646983,7040.516379130405,10058.537547128433,0.0,0.0,0.0,105081.68231516962
186,2024-03-09,93123.524164084,104762.66580934115,117156.34162491797,92683.02205395984,94103.76353556418,14255.458056161879,12781.19230898652,16251.330855608687,6640.3459545080095,6106.988684164687,7173.290916627097,7615.112101653869,6674.203624821832,9683.934579811943,0.0,0.0,0.0,107378.98222024587
187,2024-03-10,93076.84188895664,73879.82959565868,96525.57447513407,92683.9921137645,93974.01958517493,-5704.600819837183,-6780.542117417511,-3951.3214552472996,-13032.285118553416,-13562.490284817655,-11878.784838003476,7327.684298716235,6265.413475459859,9284.283748885751,0.0,0.0,0.0,87372.24106911945
188,2024-03-11,93030.1596138293,80847.36562537479,93911.91209204408,92650.62619721057,93893.12742167569,-7230.625634873424,-8793.608833235892,-4889.548176479454,-14263.566029351801,-14925.124192040612,-13786.642476881305,7032.940394478375,5847.958349027721,8919.802377188627,0.0,0.0,0.0,85799.53397895588
189,2024-03-12,92983.47733870194,95993.17277999285,111205.02620404474,92612.42247689844,93880.33994548596,7030.8715408192365,5923.947313821758,8592.602635042425,280.34714922380715,-885.8599607942801,1275.7825197267584,6750.524391595432,5444.9689239773,9039.21707500635,0.0,0.0,0.0,100014.34887952117
190,2024-03-13,92936.79506357458,99918.18379609329,111897.24475722501,92574.21875658631,93867.55246929624,12889.651045019798,10617.957046813302,15522.250089898158,6390.849398958375,5539.493128318103,7650.779315051026,6498.801646061423,5078.463918495199,9113.752036617267,0.0,0.0,0.0,105826.44610859438
191,2024-03-14,92890.11278844722,104002.96013545468,116632.38492669773,92536.01503627418,93854.76499310651,16242.04265869974,14899.423190842812,16644.207739794692,9947.752745951424,8585.419792819415,10830.477925216428,6294.289912748312,4768.691780837715,8755.570466580513,0.0,0.0,0.0,109132.15544714696
192,2024-03-15,92843.43051331986,93770.68374297711,107502.65525663078,92497.81131596206,93841.97751691678,10187.712951226058,7430.592042492178,12234.256960236844,4036.5558993115983,3297.543351254012,5197.7077361731535,6151.157051914461,4533.531297470147,8418.952883487133,0.0,0.0,0.0,103031.14346454592
193,2024-03-16,92796.74823819251,96670.27081474653,108267.95586930522,92459.60759564993,93829.19004072706,12721.145963849767,11564.256302692025,14835.195435345406,6640.34595448582,6106.988684137974,7173.29091661086,6080.800009363948,4387.967980583486,8117.147536828486,0.0,0.0,0.0,105517.89420204227
194,2024-03-17,92750.06596306516,74374.56418592944,90100.40063923731,92421.4038753378,93816.40256453735,-6940.768034068742,-8679.752480891919,-4324.6679806140455,-13032.285118539008,-13562.490284802261,-11878.784838004687,6091.517084470265,4343.660776246996,7861.264868470172,0.0,0.0,0.0,85809.29792899643
195,2024-03-18,92703.3836879378,76393.48214321585,90988.17729337962,92383.20015502565,93791.76105400256,-8075.283466595281,-9982.975370301077,-6186.261494464044,-14263.566029382584,-14925.124192072095,-13786.642476910185,6188.282562787304,4408.610913843712,7660.0009139189415,0.0,0.0,0.0,84628.10022134252
196,2024-03-19,92656.70141281046,94129.60529294837,105002.50237043502,92287.96873390456,93751.48308690682,6652.97675322167,5242.436545370711,8080.525701940324,280.3471492409384,-885.859960778308,1275.7825197437905,6372.629603980732,4586.941678314656,7519.442393818484,0.0,0.0,0.0,99309.67816603213
197,2024-03-20,92605.95234406216,98252.63955943091,110361.65300522248,92141.54475607397,93648.55447589127,13033.493336150357,10418.28774597757,15775.62789148707,6390.849398974091,5539.493128330173,7650.779315072801,6642.643937176265,4878.794617647399,7442.9581745942,0.0,0.0,0.0,105639.44568021252
198,2024-03-21,92555.20327531386,102962.29692181443,116941.25623379655,91995.12077824335,93537.40418409489,16940.820271355813,14684.22327653892,18036.042091625335,9947.752745942382,8585.41979280441,10830.477925201152,6993.067525413431,5216.887864702539,7989.630512420575,0.0,0.0,0.0,109496.02354666968
199,2024-03-22,92504.45420656557,97421.81650267313,113967.23172517869,91870.30608191766,93481.80251592874,11452.063919271468,9196.56732886316,13030.918565175252,4036.5558993128047,3297.543351255588,5197.707736175298,7415.508019958664,5675.567722010984,8526.875050341785,0.0,0.0,0.0,103956.51812583704
200,2024-03-23,92453.70513781726,104319.81228470877,115809.22567244977,91780.84532465012,93439.61967702831,14539.092587923777,12485.290188217372,15694.747639565256,6640.345954530756,6106.988684188503,7173.290916654947,7898.746633393021,6293.570377058768,9207.44778154062,0.0,0.0,0.0,106992.79772574104
201,2024-03-24,92402.95606906897,81716.74312668893,93902.8846188444,91691.38456738257,93397.4368381279,-4603.15100676548,-5784.824061609101,-2491.789815844596,-13032.28511856452,-13562.490284827863,-11878.784838021744,8429.13411179904,6991.007628648508,9968.288064433367,0.0,0.0,0.0,87799.8050623035
202,2024-03-25,92352.20700032066,78777.63559285452,94738.78082066604,91601.92381011501,93355.25399922748,-5272.504161141127,-7146.492886124323,-3659.4262789341574,-14263.56602938254,-14925.124192071498,-13786.642476908573,8991.061868241413,7748.811501461808,10796.935446449399,0.0,0.0,0.0,87079.70283917953
203,2024-03-26,92301.45793157237,94660.68125656134,111301.65823949488,91503.35007159332,93313.07116032706,9847.84027730204,7302.781059940662,12312.277711095467,280.34714923407256,-885.8599607783125,1275.7825197401612,9567.493128067967,8188.641020718976,11467.72772370758,0.0,0.0,0.0,102149.2982088744
204,2024-03-27,92250.70886282407,102945.89216657553,114575.18408320879,91392.61056457029,93272.75378083621,16531.386594634154,14874.505075378709,18656.89187646898,6390.84939897096,5539.493128328274,7650.7793150682055,10140.537195663195,8443.571940269585,11844.500538160113,0.0,0.0,0.0,108782.09545745823
205,2024-03-28,92199.95979407577,108459.16862813446,119416.61700830996,91287.93095457298,93264.16255964708,20639.801477805457,17492.839834551763,23024.57659499946,9947.752745953267,8585.419792821816,10830.477925223617,10692.048731852192,8706.331523722729,12142.721839960943,0.0,0.0,0.0,112839.76127188123
206,2024-03-29,92149.21072532747,101391.24713019647,115057.90528404442,91183.61318570189,93255.57133845799,15240.789164176615,12602.83223833319,17075.38050643903,4036.5558993084865,3297.5433512446275,5197.707736172604,11204.23326486813,8964.150860008775,12848.187449344525,0.0,0.0,0.0,107389.99988950409
207,2024-03-30,92098.46165657918,99931.2472892661,114724.31924973181,91079.29541683082,93218.22483694903,18300.586017836926,15922.464582461795,20455.005005943523,6640.345954508564,6106.98868416179,7173.290916638711,11660.240063328361,9204.416683921463,13307.799581230218,0.0,0.0,0.0,110399.0476744161
208,2024-03-31,92054.49277589987,88821.64198484567,99361.13319906355,90992.516642299,93160.496429163,-987.5611418283127,-2463.654624528923,969.9450682411501,-13032.285118590027,-13562.490284853466,-11878.784838038797,12044.723976761717,9415.130213509874,13674.303166951717,0.0,0.0,0.0,91066.93163407156
209,2024-04-01,92010.52389522055,81368.29031597018,99770.49681023562,90974.46225664817,93129.022238338,-1919.2071479952858,-4260.9205003211855,-710.3855972878368,-14263.566029358102,-14925.124192047935,-13786.642476889725,12344.358881362816,9585.341908044433,13843.94104826282,0.0,0.0,0.0,90091.31674722527
210,2024-04-02,91966.55501454124,99145.13346140092,114448.84382189356,90964.75800406311,93142.94255957923,12828.634071303773,8819.688531219535,14796.423343331131,280.34714921093746,-885.8599608143002,1275.782519709956,12548.286922092837,9705.548492033837,13948.182935896235,0.0,0.0,0.0,104795.18908584502
211,2024-04-03,91922.58613386193,103616.30499382074,116239.66197546695,90955.05375147804,93156.86288082047,19039.33916735159,18100.70956289306,20550.736059275237,6390.849398980291,5539.493128333289,7650.77931508223,12648.489768371297,9768.039845993822,13937.566621554877,0.0,0.0,0.0,110961.92530121352
212,2024-04-04,91878.61725318262,105544.38255762035,123019.35432583447,90945.34949889299,93170.78320206169,22587.823282497597,19878.24531776203,24645.80285972442,9947.75274594422,8585.419792806812,10830.477925208339,12640.070536553376,9767.18499210224,13910.557871498962,0.0,0.0,0.0,114466.44053568022
213,2024-04-05,91834.6483725033,102208.64377964906,118197.89727815268,90935.64524630792,93184.70352330293,16557.99370269417,13257.742267857831,19153.891849920623,4036.555899309692,3297.5433512462014,5197.707736174745,12521.437803384475,9699.648351655422,13881.345018502127,0.0,0.0,0.0,108392.64207519748
214,2024-04-06,91790.67949182399,104468.69000892891,121689.55091135611,90925.94099372286,93198.62384454416,18934.732110534824,16282.57755964725,20866.455913269456,6640.345954509515,6106.98868416443,7173.290916634698,12294.38615602531,9564.529661112942,13719.313864326161,0.0,0.0,0.0,110725.41160235881
215,2024-04-07,91746.71061114468,82227.74991536565,94956.7589732935,90916.2367411378,93212.54416578538,-1068.2142141003837,-2515.36150150357,644.6355962796895,-13032.28511859558,-13562.49028485857,-11878.784838047932,11964.070904495198,9363.423336544363,13426.08421652397,0.0,0.0,0.0,90678.49639704429
216,2024-04-08,91702.74173046536,83814.78955448954,98355.81107557296,90906.53248855274,93226.4644870266,-2724.6882043944433,-4783.477116185795,-1609.5901939982432,-14263.566029382451,-14925.124192070307,-13786.642476905343,11538.877824988007,9100.395598983123,13006.856641273134,0.0,0.0,0.0,88978.05352607091
217,2024-04-09,91658.77284978605,90184.57956464567,107027.64771354366,90896.82823596768,93189.13648841411,11310.539159218422,7896.020277889392,13277.905019133454,280.34714922806864,-885.8599607983272,1275.782519726988,11030.192009990355,8781.88023868772,12470.278472081029,0.0,0.0,0.0,102969.31200900447
218,2024-04-10,91614.80396910674,99959.90552180183,115384.67654007772,90830.36507526654,93095.485427632,16842.922375638278,15238.72268549303,18755.65260755735,6390.849398958312,5539.493128317422,7650.779315051264,10452.072976679967,8416.496426642461,11994.046237790706,0.0,0.0,0.0,108457.72634474502
219,2024-04-11,91570.83508842744,103074.21105485,117410.22082676577,90789.4556338421,93001.83436684989,19768.598782815454,16844.670966291706,21296.866936295268,9947.752745935177,8585.419792791805,10830.477925193063,9820.846036880273,7915.55629971459,11543.187653605419,0.0,0.0,0.0,111339.43387124289
220,2024-04-12,91541.6581422174,95488.56360932536,112450.38789828459,90720.12903136596,92882.9394789609,13191.178373424464,9617.235235315244,15418.684693874557,4036.5558993108993,3297.5433512477766,5197.707736176889,9154.622474113565,7225.947384544657,10628.52221112116,0.0,0.0,0.0,104732.83651564187
221,2024-04-13,91512.48119600739,98811.4771863849,108445.52665840954,90648.10906931318,92760.9276050959,15113.109185174219,13116.713735516369,16695.253895145506,6640.345954498893,6106.988684152393,7173.290916624572,8472.763230675326,6544.709449473061,9977.29188574415,0.0,0.0,0.0,106625.59038118161
222,2024-04-14,91483.30424979734,79535.71802349595,95438.57145014455,90576.08910726043,92718.26735201626,-5236.982602853238,-7178.568298577475,-3327.8986011241955,-13032.285118565494,-13562.49028483036,-11878.78483800475,7795.302515712258,5699.217744767794,9384.294331622415,0.0,0.0,0.0,86246.3216469441
223,2024-04-15,91454.12730358732,79258.25754261854,93373.45802479643,90504.06914520766,92713.91798826042,-7121.217075805503,-9801.4741573612,-5230.859933793759,-14263.566029358011,-14925.124192046742,-13786.642476886494,7142.348953552508,4886.9141960856405,8829.122101812085,0.0,0.0,0.0,84332.91022778182
224,2024-04-16,91424.9503573773,89831.79598376859,101582.85192478975,90432.04918315487,92709.56862450457,6813.8297140836585,5035.863310932985,8539.115532471598,280.34714924519966,-885.8599607823552,1275.782519744019,6533.482564838458,4560.876406221695,8552.86729990907,0.0,0.0,0.0,98238.78007146096
225,2024-04-17,91395.77341116726,95393.28226386111,111559.43335155313,90372.14136375749,92705.21926074872,12378.015390330362,10490.816765311762,14203.690849460934,6390.849398974028,5539.493128329489,7650.7793150730395,5987.165991356333,4268.866026420604,8386.687974069082,0.0,0.0,0.0,103773.78880149762
226,2024-04-18,91366.59646495724,99605.52694066304,116001.68383694622,90323.73220904569,92700.86989699288,15467.940682984952,12562.766713627412,17994.366480404067,9947.752745936097,8585.419792793005,10830.477925196657,5520.187937048856,3652.7630788525184,8090.690731610195,0.0,0.0,0.0,106834.53714794219
227,2024-04-19,91337.41951874719,94801.17692434174,114247.82342206262,90268.57460424356,92696.52053323704,9183.711714754096,6083.093942917485,11241.608856495293,4036.55589930658,3297.5433512368154,5197.707736174191,5147.155815447516,3006.3579823242694,7809.894212885216,0.0,0.0,0.0,100521.13123350129
228,2024-04-20,91308.24257253717,97865.93879300354,109799.53379753517,90191.62995288674,92692.1711694812,11520.399053304376,7968.7635495105205,15019.757679345386,6640.3459544882735,6106.988684140358,7173.290916614447,4880.053098816103,2668.5703490071205,7622.849442515531,0.0,0.0,0.0,102828.64162584156
229,2024-04-21,91279.06562632714,77330.90129193915,91368.3376975689,90114.68530152988,92687.82180572534,-8304.41021694745,-11663.254406397511,-5502.014808482364,-13032.285118551088,-13562.490284814965,-11878.784838005964,4727.874901603635,2459.1511958134483,7539.740332723588,0.0,0.0,0.0,82974.65540937969
230,2024-04-22,91249.88868011712,74368.23050047648,89422.99431725436,90037.74065017304,92683.4724419695,-9567.21306927382,-11645.518552538393,-6757.547910221907,-14263.566029333573,-14925.124192023173,-13786.642476867648,4696.352960059754,2474.168483779047,7683.821484960102,0.0,0.0,0.0,81682.6756108433
231,2024-04-23,91234.65430387415,89272.96507107507,101535.45255254855,89956.86900210124,92690.87299076768,5068.125611811333,2379.0363289832844,8163.179574159764,280.3471492383336,-885.8599607823595,1275.7825197403904,4787.778462573,2820.255153241201,8053.319608173865,0.0,0.0,0.0,96302.77991568549
232,2024-04-24,91219.41992763118,93874.59933339096,111023.4182414786,89875.99735402944,92698.27353956584,11391.777622237121,9469.332991645972,13898.720155544168,6390.849398970898,5539.493128327591,7650.779315068443,5000.928223266224,3302.1109082244852,8358.558611524957,0.0,0.0,0.0,102611.1975498683
233,2024-04-25,91204.1855513882,104845.29219891946,112523.61314102405,89808.57944193899,92705.674088364,15278.849309340647,12928.060788000794,18728.548901640497,9947.752745934475,8585.419792791705,10830.477925185245,5331.09656340617,3897.6347706163087,8420.973959704968,0.0,0.0,0.0,106483.03486072885
234,2024-04-26,91188.95117514524,92455.57029514885,105793.04688768896,89772.23141501112,92713.07463716218,9806.787965027677,7114.946395132019,12912.137314098898,4036.555899306894,3297.543351241471,5197.70773617078,5770.232065720785,4280.631433012682,8598.276666903603,0.0,0.0,0.0,100995.73914017291
235,2024-04-27,91173.71679890226,101332.37122342015,110421.09421252599,89735.88338808325,92720.47518596036,12947.521145955441,10522.374792191142,16181.702615469694,6640.345954477653,6106.988684128321,7173.290916604323,6307.1751914777915,4758.1071981233035,8772.740393482789,0.0,0.0,0.0,104121.2379448577
236,2024-04-28,91158.48242265929,78360.2014672729,93259.04973537392,89699.53536115537,92727.87573475853,-6104.29542379769,-9458.209018152995,-2748.6838395450422,-13032.285118576598,-13562.49028484057,-11878.784838023019,6927.9896947789075,5520.692825141879,9228.653914511218,0.0,0.0,0.0,85054.1869988616
237,2024-04-29,91143.24804641631,81982.85390288454,93290.99804876614,89687.03865084205,92735.2762835567,-6647.1881048741,-8323.821924793278,-4275.599495074758,-14263.566029388754,-14925.12419207763,-13786.642476913765,7616.3779245146525,6318.2866936991295,10128.356893382801,0.0,0.0,0.0,84496.0599415422
238,2024-04-30,91128.01367017334,91488.30786475894,106205.87868374959,89550.20358116634,92742.67683235489,8634.514706307562,6078.022554448583,11541.08202505716,280.3471491912019,-885.8599608343238,1275.782519689524,8354.167557116361,7004.994409447809,10917.944966759975,0.0,0.0,0.0,99762.5283764809
239,2024-05-01,91112.77929393038,99280.1107276131,112982.34426868978,89488.97094937555,92750.07738115304,15512.704528168757,12796.719292207268,17739.076899710133,6390.849398967768,5539.493128325691,7650.779315063848,9121.855129200989,7625.959757106822,11723.203841988923,0.0,0.0,0.0,106625.48382209914
240,2024-05-02,91097.5449176874,100133.39602812596,118932.31121843384,89497.8212891383,92757.47792995122,19846.942749545662,17358.099337242427,22241.306766441543,9947.752745945363,8585.419792809113,10830.47792520771,9899.1900036003,8269.487616289842,12524.64674722833,0.0,0.0,0.0,110944.48766723306
241,2024-05-03,91082.31054144443,101576.20160780342,113607.54455816795,89506.67162890105,92764.8784787494,14702.337056717273,13659.882948008926,16429.812757941556,4036.555899308991,3297.543351239963,5197.707736178476,10665.78115740828,8979.762084055461,13299.662856085148,0.0,0.0,0.0,105784.6475981617
242,2024-05-04,91067.07616520145,100758.19203426763,116733.02202039232,89515.5219686638,92772.27902754756,18042.05441832485,16036.0248998953,21957.197385209285,6640.345954478602,6106.988684130962,7173.29091660031,11401.708463846246,9718.339630570728,14026.351954164364,0.0,0.0,0.0,109109.1305835263
243,2024-05-05,91038.97536321123,86397.03629344272,104798.13572109878,89541.88497248125,92730.50920429421,-944.1651453920379,-4798.379502076086,1267.8429664155492,-13032.28511858215,-13562.490284845675,-11878.784838032152,12088.11997319011,10224.911228358525,14673.451334707514,0.0,0.0,0.0,90094.81021781919
244,2024-05-06,91010.87456122103,81703.98974039839,97068.66895710908,89555.43395297538,92688.73938104085,-1555.7689427458001,-4154.7132823148095,1135.798177419976,-14263.566029364312,-14925.124192054063,-13786.642476894915,12707.797086618515,10654.34759142211,15191.777498299596,0.0,0.0,0.0,89455.10561847524
245,2024-05-07,90982.77375923084,96890.46493742245,111128.84993796666,89568.98293346952,92646.96955778751,13526.017598924553,10606.78217598781,16383.30122158486,280.3471491843364,-885.8599608343276,1275.7825196858953,13245.670449740219,10965.965011983548,15612.411254484787,0.0,0.0,0.0,104508.79135815539
246,2024-05-08,90954.67295724062,106036.38594476016,125498.12301836532,89582.53191396366,92613.75149676009,20080.12024131618,16964.373371102825,22368.25842931338,6390.849398964637,5539.493128323795,7650.7793150592515,13689.270842351547,11141.251561699797,15921.791050023869,0.0,0.0,0.0,111034.7931985568
247,2024-05-09,90926.57215525043,108537.72727914718,122826.21355629228,89596.0808944578,92639.35459821441,23976.8540107132,21427.57997484208,26402.562980851297,9947.752745936317,8585.419792794106,10830.477925192434,14029.101264776877,11230.180076963057,16109.64604624689,0.0,0.0,0.0,114903.42616596362
248,2024-05-10,90898.47135326022,98130.00010553462,115204.59746791881,89591.28107644262,92664.95769966871,18295.474661455508,15968.423123097613,19484.568158779777,4036.5558993093073,3297.54335124462,5197.707736175068,14258.918762146204,11309.041935304329,16412.7895566885,0.0,0.0,0.0,109193.94601471572
